,acousticness,danceability,energy,instrumentalness,popularity,speechiness
496,0.96,0.5710000000000001,0.2689999999999999,0.0129,13,0.067
497,0.989,0.586,0.113,0.276,12,0.0607
498,0.985,0.544,0.181,0.0256,11,0.0387
499,0.994,0.359,0.357,0.8190000000000001,10,0.0511
500,0.996,0.417,0.0498,0.123,11,0.0344
501,0.995,0.52,0.153,0.131,12,0.044
502,0.993,0.703,0.185,0.00209,10,0.0441
503,0.995,0.6409999999999999,0.063,2.21e-06,10,0.0727
504,0.996,0.602,0.132,0.025,10,0.0532
505,0.991,0.557,0.0792,0.0,11,0.0541
506,0.996,0.514,0.193,0.1989999999999999,9,0.238
507,0.969,0.76,0.251,2.43e-06,7,0.0602
508,0.986,0.621,0.2739999999999999,0.63,16,0.0514
509,0.995,0.59,0.268,0.252,8,0.0725
510,0.99,0.72,0.214,6.03e-06,10,0.07
511,0.994,0.6579999999999999,0.0841,0.767,6,0.0496
512,0.995,0.713,0.231,0.0,6,0.067
513,0.98,0.759,0.4539999999999999,0.81,8,0.0822
514,0.985,0.604,0.325,0.84,8,0.213
515,0.949,0.733,0.418,0.792,8,0.0765
516,0.994,0.8,0.0466,0.000165,9,0.0578
517,0.976,0.584,0.201,0.0,7,0.0575
518,0.994,0.583,0.214,3.3e-05,6,0.0423
519,0.995,0.519,0.272,0.7829999999999999,7,0.0627
520,0.995,0.63,0.2319999999999999,0.00627,7,0.0569
521,0.976,0.603,0.13,0.765,6,0.0426
522,0.83,0.642,0.2739999999999999,0.898,5,0.1009999999999999
523,0.995,0.551,0.196,0.00325,7,0.0594
524,0.995,0.634,0.435,0.8809999999999999,7,0.0474
525,0.973,0.792,0.321,0.795,8,0.131
526,0.936,0.5870000000000001,0.29,0.254,6,0.177
527,0.97,0.614,0.298,0.6459999999999999,5,0.0541
528,0.882,0.7879999999999999,0.395,0.8440000000000001,5,0.301
529,0.996,0.602,0.216,0.524,6,0.0676
530,0.963,0.726,0.212,0.688,5,0.126
531,0.989,0.527,0.178,9.85e-06,4,0.0793
532,0.996,0.6609999999999999,0.134,0.0011,4,0.0763
533,0.982,0.726,0.254,0.33,4,0.124
534,0.97,0.7190000000000001,0.3879999999999999,0.526,4,0.154
535,0.971,0.745,0.396,0.00179,7,0.481
536,0.992,0.615,0.13,0.0805,4,0.0466
537,0.978,0.598,0.31,0.0337,4,0.0714
538,0.988,0.6809999999999999,0.188,0.00732,5,0.0482
539,0.907,0.573,0.246,0.867,4,0.2239999999999999
540,0.989,0.585,0.228,8.55e-06,5,0.0475
541,0.963,0.713,0.294,0.348,4,0.073
542,0.994,0.536,0.168,0.121,5,0.114
543,0.937,0.625,0.203,0.0208,5,0.077
544,0.989,0.5589999999999999,0.266,0.847,3,0.0512
545,0.979,0.7170000000000001,0.209,0.439,8,0.0622
546,0.994,0.6920000000000001,0.477,0.929,6,0.363
547,0.977,0.653,0.131,0.733,4,0.0628
548,0.923,0.496,0.311,0.0127,5,0.124
549,0.945,0.562,0.525,0.0949,4,0.142
550,0.927,0.741,0.284,0.0788,3,0.0505
551,0.98,0.78,0.368,0.907,5,0.0958
552,0.995,0.657,0.136,7.64e-05,4,0.3389999999999999
553,0.968,0.606,0.261,0.124,5,0.0679
554,0.996,0.66,0.184,0.941,5,0.0322
555,0.912,0.68,0.47,0.907,4,0.11
556,0.995,0.6729999999999999,0.132,0.108,6,0.0771
557,0.953,0.851,0.221,7.36e-06,4,0.0932
558,0.984,0.5,0.193,0.7440000000000001,5,0.0347
559,0.951,0.66,0.118,0.452,5,0.0648
560,0.933,0.679,0.144,0.168,5,0.0975
561,0.986,0.604,0.2789999999999999,0.237,4,0.0446
562,0.986,0.8109999999999999,0.151,0.8690000000000001,4,0.0823
563,0.971,0.561,0.353,0.13,6,0.0538
564,0.968,0.4539999999999999,0.233,0.0333,5,0.0433
565,0.983,0.78,0.207,0.0291,7,0.0771
566,0.988,0.479,0.14,0.65,6,0.0725
567,0.928,0.579,0.204,0.0045899999999999,5,0.0804
568,0.975,0.5529999999999999,0.255,0.804,4,0.0874
569,0.981,0.6659999999999999,0.278,0.405,3,0.0926
570,0.942,0.809,0.408,0.0398,6,0.0846
571,0.98,0.4920000000000001,0.115,0.0,4,0.0898
572,0.995,0.5579999999999999,0.19,0.5720000000000001,5,0.0869
573,0.99,0.603,0.286,0.000713,4,0.0806
574,0.988,0.536,0.128,0.0,5,0.0435
575,0.995,0.6990000000000001,0.273,0.3670000000000001,5,0.0886
576,0.995,0.501,0.39,0.963,0,0.05
577,0.988,0.653,0.319,0.0,1,0.0519
578,0.992,0.47,0.28,0.926,0,0.129
579,0.992,0.414,0.248,0.884,0,0.0905
580,0.992,0.564,0.203,5.45e-06,3,0.0743
581,0.996,0.5720000000000001,0.0909,0.908,0,0.139
582,0.992,0.435,0.353,0.0,0,0.0992
583,0.991,0.7829999999999999,0.341,0.0,0,0.873
584,0.98,0.635,0.285,0.0,0,0.217
585,0.989,0.2339999999999999,0.401,0.993,0,0.04
586,0.989,0.424,0.283,0.968,0,0.0509
587,0.995,0.496,0.32,0.0,0,0.0847
588,0.994,0.2269999999999999,0.423,0.787,0,0.095
589,0.99,0.38,0.235,0.0,0,0.053
590,0.995,0.26,0.3329999999999999,0.917,0,0.0896
591,0.992,0.377,0.335,0.961,0,0.0426
592,0.994,0.563,0.426,0.96,0,0.148
593,0.996,0.574,0.0119,0.936,0,0.102
594,0.994,0.515,0.272,0.97,0,0.108
595,0.815,0.433,0.422,9.67e-06,0,0.0418
596,0.996,0.397,0.2289999999999999,0.8370000000000001,0,0.0365
597,0.996,0.493,0.109,0.8220000000000001,0,0.423
598,0.993,0.6409999999999999,0.283,6.98e-06,0,0.316
599,0.994,0.6,0.243,0.992,0,0.055
600,0.978,0.623,0.292,0.0,0,0.0558
601,0.996,0.415,0.0359,0.914,0,0.0562
602,0.995,0.502,0.298,0.919,0,0.0805
603,0.994,0.391,0.143,0.318,0,0.0425
604,0.994,0.335,0.305,0.89,0,0.0427
605,0.995,0.519,0.292,0.0502,0,0.0852
606,0.975,0.607,0.2789999999999999,0.0,0,0.174
607,0.995,0.47,0.43,0.981,0,0.0516
608,0.758,0.725,0.377,1.19e-06,0,0.0324
609,0.995,0.435,0.212,0.0165,0,0.0479
610,0.995,0.618,0.306,0.967,0,0.0535
611,0.995,0.336,0.415,0.984,0,0.17
612,0.992,0.6659999999999999,0.366,0.0,0,0.0682
613,0.758,0.718,0.506,9.75e-06,0,0.0362
614,0.7140000000000001,0.627,0.415,0.0,0,0.0462
615,0.8590000000000001,0.733,0.516,0.0,0,0.0475
616,0.906,0.743,0.417,0.0,0,0.0313
617,0.88,0.475,0.294,0.0,0,0.0381
618,0.996,0.407,0.407,0.982,0,0.1159999999999999
619,0.994,0.537,0.273,0.866,0,0.114
620,0.995,0.52,0.168,0.916,0,0.0598
621,0.818,0.825,0.476,0.0,0,0.0328
622,0.992,0.375,0.345,0.898,0,0.337
623,0.976,0.613,0.457,0.0,0,0.51
624,0.995,0.599,0.2269999999999999,4.49e-05,0,0.0646
625,0.838,0.7020000000000001,0.3720000000000001,0.0,0,0.0894
626,0.995,0.332,0.291,0.858,0,0.0555
627,0.993,0.3939999999999999,0.327,0.764,0,0.12
628,0.992,0.564,0.247,0.0,0,0.291
629,0.969,0.496,0.297,0.0,0,0.0816
630,0.905,0.406,0.947,0.00225,0,0.282
631,0.994,0.433,0.381,0.0,0,0.0433
632,0.996,0.5660000000000001,0.312,0.951,0,0.0853
633,0.995,0.511,0.267,0.000242,0,0.0862
634,0.7709999999999999,0.721,0.3939999999999999,0.0,0,0.0651
635,0.993,0.337,0.311,0.977,0,0.0549
636,0.994,0.512,0.291,0.944,0,0.0407
637,0.000591,0.779,0.121,0.805,0,0.0547
638,0.973,0.55,0.3329999999999999,0.0,0,0.0543
639,0.986,0.345,0.237,0.93,0,0.0527
640,0.996,0.431,0.241,0.877,0,0.0651
641,0.994,0.6,0.3289999999999999,0.964,0,0.0683
642,6.54e-05,0.7879999999999999,0.898,0.843,0,0.0704
643,0.988,0.2189999999999999,0.301,7.16e-06,0,0.0457
644,0.995,0.4589999999999999,0.129,0.973,0,0.0847
645,0.757,0.74,0.512,0.0,0,0.0507
646,0.962,0.57,0.2769999999999999,0.0,0,0.0648
647,0.995,0.481,0.221,1.78e-06,0,0.163
648,0.97,0.3229999999999999,0.4579999999999999,0.928,0,0.0526
649,0.784,0.628,0.091,0.000944,0,0.0398
650,0.987,0.374,0.3829999999999999,0.0,0,0.188
651,0.7490000000000001,0.667,0.408,0.0,0,0.0286
652,0.8690000000000001,0.489,0.392,0.0,0,0.0333
653,0.993,0.687,0.173,0.0,0,0.0772
654,0.996,0.684,0.262,0.975,0,0.0666
655,0.996,0.335,0.096,0.7659999999999999,0,0.0883
656,0.99,0.396,0.246,0.893,0,0.0565
657,0.992,0.594,0.231,0.932,0,0.0608
658,0.815,0.7240000000000001,0.3229999999999999,0.0,0,0.0303
659,0.994,0.419,0.114,0.96,0,0.0476
660,0.955,0.515,0.2189999999999999,0.0,0,0.108
661,0.995,0.6459999999999999,0.345,3.82e-06,0,0.072
662,0.816,0.6779999999999999,0.395,0.24,15,0.133
663,0.994,0.721,0.238,0.162,13,0.0419
664,0.981,0.865,0.326,0.236,8,0.0492
665,0.983,0.7809999999999999,0.303,0.0821,7,0.0417
666,0.952,0.618,0.568,0.868,8,0.083
667,0.94,0.61,0.784,0.105,5,0.266
668,0.818,0.7120000000000001,0.312,0.0,5,0.0552
669,0.99,0.622,0.527,0.879,6,0.0468
670,0.989,0.625,0.275,0.8240000000000001,6,0.0358
671,0.995,0.614,0.504,0.243,7,0.0332
672,0.995,0.588,0.209,0.853,4,0.114
673,0.946,0.693,0.319,0.0121,4,0.0545
674,0.987,0.488,0.204,0.0954,5,0.0447
675,0.8590000000000001,0.765,0.3779999999999999,0.8370000000000001,3,0.0796
676,0.951,0.826,0.447,0.24,3,0.0547
677,0.84,0.491,0.33,0.8959999999999999,2,0.0763
678,0.986,0.736,0.286,0.0878,4,0.0457
679,0.964,0.624,0.4039999999999999,0.0587,3,0.0474
680,0.93,0.679,0.287,0.212,4,0.0427
681,0.932,0.657,0.363,0.0348,3,0.4
682,0.966,0.664,0.273,0.861,2,0.0445
683,0.988,0.636,0.26,0.0502,2,0.0449
684,0.889,0.422,0.392,0.515,4,0.0388
685,0.973,0.6779999999999999,0.4579999999999999,0.929,3,0.0478
686,0.987,0.625,0.346,0.928,3,0.0686
687,0.995,0.291,0.153,0.0188,0,0.0586
688,0.989,0.439,0.158,0.862,0,0.0732
689,0.996,0.589,0.254,0.952,0,0.0576
690,0.992,0.536,0.0815,0.0261,2,0.0494
691,0.996,0.6859999999999999,0.235,0.978,0,0.104
692,0.995,0.396,0.28,0.939,0,0.049
693,0.996,0.524,0.532,0.943,0,0.385
694,0.8959999999999999,0.581,0.132,0.0405,1,0.033
695,0.996,0.601,0.177,0.941,0,0.0701
696,0.612,0.755,0.65,0.000153,0,0.42
697,0.995,0.682,0.3,0.979,0,0.0607
698,0.996,0.605,0.154,0.931,0,0.0626
699,0.987,0.332,0.278,0.963,0,0.0748
700,0.98,0.408,0.198,0.9,0,0.0552
701,0.996,0.4629999999999999,0.24,0.906,0,0.127
702,0.996,0.425,0.652,0.843,0,0.0707
703,0.996,0.371,0.429,0.968,0,0.3670000000000001
704,0.994,0.462,0.2769999999999999,3.57e-06,0,0.0579999999999999
705,0.975,0.5479999999999999,0.181,0.0213,0,0.0491
706,0.6709999999999999,0.687,0.557,0.000468,1,0.0594
707,0.968,0.626,0.452,0.0252,0,0.0698
708,0.984,0.3720000000000001,0.0909,0.8540000000000001,0,0.0557
709,0.996,0.508,0.491,0.931,0,0.2189999999999999
710,0.985,0.7070000000000001,0.316,0.0,0,0.0686
711,0.985,0.778,0.179,0.755,1,0.0502
712,0.772,0.59,0.138,0.000221,0,0.0628
713,0.992,0.674,0.176,0.0264,0,0.0574
714,0.996,0.588,0.316,0.966,0,0.0668
715,0.996,0.634,0.4379999999999999,0.956,0,0.253
716,0.931,0.6609999999999999,0.239,0.0,0,0.243
717,0.992,0.382,0.222,0.902,0,0.0712
718,0.922,0.565,0.4479999999999999,0.0434,1,0.0554
719,0.996,0.5329999999999999,0.2189999999999999,0.911,0,0.0827
720,0.624,0.657,0.455,0.0019399999999999,1,0.0547
721,0.601,0.647,0.5870000000000001,0.635,0,0.0638
722,0.996,0.369,0.506,0.942,0,0.182
723,0.996,0.628,0.4029999999999999,0.898,0,0.0352
724,0.991,0.6559999999999999,0.467,0.0,0,0.177
725,0.89,0.727,0.411,0.105,1,0.0622
726,0.995,0.6659999999999999,0.3289999999999999,0.2269999999999999,0,0.033
727,0.821,0.589,0.895,0.675,0,0.103
728,0.995,0.5589999999999999,0.138,0.907,0,0.1169999999999999
729,0.996,0.585,0.306,0.954,0,0.0774
730,0.975,0.722,0.267,0.0,0,0.0926
731,0.991,0.61,0.374,0.0,0,0.293
732,0.99,0.4039999999999999,0.314,0.0,0,0.0785
733,0.995,0.374,0.4579999999999999,0.911,0,0.0369
734,0.995,0.644,0.262,7.66e-06,0,0.0767
735,0.996,0.494,0.2319999999999999,0.927,0,0.175
736,0.995,0.3339999999999999,0.382,0.8859999999999999,0,0.0393
737,0.784,0.602,0.3329999999999999,1.22e-06,0,0.0284
738,0.996,0.725,0.284,0.961,0,0.0691
739,0.996,0.653,0.251,0.96,0,0.0681
740,0.995,0.225,0.4320000000000001,0.983,0,0.0579999999999999
741,0.000847,0.3389999999999999,0.623,0.0125,0,0.0481
742,0.995,0.6,0.256,1.72e-06,0,0.0932
743,0.996,0.3,0.369,0.948,0,0.0598
744,0.991,0.494,0.212,0.0,0,0.0332
745,0.988,0.4379999999999999,0.3379999999999999,0.925,0,0.0479
746,0.993,0.616,0.302,0.0,0,0.161
747,0.996,0.487,0.0849,0.818,0,0.0969
748,0.996,0.389,0.3720000000000001,0.952,0,0.0709
749,0.996,0.3929999999999999,0.3879999999999999,0.967,0,0.176
750,0.996,0.4320000000000001,0.257,0.927,0,0.0805
751,0.996,0.467,0.36,0.897,0,0.0516
752,0.995,0.397,0.3339999999999999,0.978,0,0.0706
753,0.995,0.53,0.297,0.912,0,0.136
754,0.995,0.355,0.299,0.7709999999999999,0,0.0456
755,0.995,0.585,0.362,0.769,0,0.0934
756,0.993,0.794,0.327,0.0294,0,0.0535
757,0.99,0.6890000000000001,0.319,0.523,0,0.0612
758,0.996,0.0,0.0258,0.768,0,0.0
759,0.6579999999999999,0.65,0.599,0.000117,0,0.0536
760,0.994,0.4429999999999999,0.0558,0.929,0,0.119
761,0.5710000000000001,0.613,0.578,0.0526,0,0.0305
762,0.996,0.738,0.285,0.838,0,0.0537
763,0.469,0.59,0.37,0.0,0,0.0367
764,0.996,0.451,0.599,0.911,0,0.11
765,0.996,0.6890000000000001,0.245,0.916,0,0.0671
766,0.995,0.64,0.311,0.973,0,0.0539
767,0.996,0.424,0.309,0.946,0,0.0591
768,0.991,0.5760000000000001,0.487,0.963,0,0.0987
769,0.995,0.494,0.111,0.684,0,0.0653
770,0.996,0.209,0.52,0.987,0,0.0739
771,0.995,0.436,0.4920000000000001,0.967,0,0.0977
772,0.713,0.6579999999999999,0.3979999999999999,0.0,0,0.0434
773,0.00262,0.478,0.601,0.0125,0,0.0434
774,0.996,0.315,0.278,0.975,0,0.0607
775,0.996,0.37,0.4,0.985,0,0.0697
776,0.993,0.6920000000000001,0.273,8e-06,0,0.0921
777,0.99,0.563,0.23,0.908,2,0.0328
778,0.995,0.301,0.312,0.916,0,0.0527
779,0.996,0.386,0.518,0.882,0,0.0446
780,0.995,0.434,0.322,0.883,0,0.0497
781,0.861,0.524,0.3829999999999999,0.0,0,0.0544
782,0.996,0.825,0.251,0.898,0,0.0775
783,0.992,0.723,0.381,2.01e-06,0,0.482
784,0.996,0.674,0.318,0.931,0,0.256
785,0.977,0.583,0.301,0.515,0,0.218
786,0.983,0.649,0.5870000000000001,0.495,2,0.147
787,0.991,0.523,0.1889999999999999,0.94,0,0.106
788,0.0126,0.387,0.715,0.623,0,0.118
789,0.996,0.456,0.325,0.95,0,0.129
790,0.763,0.654,0.326,0.0,0,0.0706
791,0.995,0.8009999999999999,0.3979999999999999,0.895,0,0.0459
792,0.995,0.382,0.2739999999999999,0.0201,0,0.062
793,0.995,0.534,0.166,0.0,0,0.0719
794,0.996,0.58,0.1169999999999999,0.934,0,0.129
795,0.951,0.5920000000000001,0.115,6.61e-06,0,0.0409999999999999
796,0.995,0.456,0.1159999999999999,0.954,0,0.1
797,0.995,0.47,0.0838,0.8340000000000001,0,0.0726
798,0.995,0.6709999999999999,0.4920000000000001,0.898,0,0.0395
799,0.995,0.375,0.319,0.8740000000000001,0,0.0441
800,0.887,0.508,0.262,0.0343,2,0.0405
801,0.996,0.597,0.113,0.904,0,0.1639999999999999
802,0.996,0.746,0.231,0.956,0,0.0842
803,0.996,0.731,0.233,0.967,0,0.264
804,0.994,0.619,0.282,0.451,0,0.0412
805,0.974,0.416,0.24,0.023,2,0.0656
806,0.954,0.547,0.568,0.356,0,0.0301
807,0.996,0.457,0.287,0.917,0,0.193
808,0.991,0.71,0.311,0.923,0,0.0374
809,0.995,0.535,0.151,0.0,0,0.0675
810,0.98,0.327,0.271,9.24e-05,0,0.0429
811,0.995,0.545,0.439,0.941,0,0.0815
812,0.992,0.3289999999999999,0.17,0.401,0,0.0627
813,0.995,0.499,0.49,0.934,0,0.123
814,0.996,0.753,0.316,0.861,0,0.047
815,0.99,0.747,0.289,0.0,0,0.107
816,0.996,0.677,0.456,0.797,0,0.0409999999999999
817,0.995,0.3339999999999999,0.311,0.97,0,0.0748
818,0.996,0.591,0.5379999999999999,0.9,0,0.0724
819,0.995,0.728,0.3229999999999999,0.764,0,0.0363
820,0.996,0.574,0.524,0.947,0,0.105
821,0.8640000000000001,0.54,0.365,2.73e-06,0,0.0537
822,0.989,0.546,0.305,0.9,0,0.0517
823,0.99,0.461,0.5870000000000001,0.973,0,0.49
824,0.996,0.262,0.515,0.966,0,0.0685
825,0.996,0.616,0.325,0.96,0,0.0441
826,0.995,0.346,0.3389999999999999,1.6e-05,0,0.039
827,0.996,0.535,0.2789999999999999,0.949,0,0.0844
828,0.996,0.513,0.305,0.897,0,0.248
829,0.945,0.565,0.605,0.8759999999999999,0,0.0325
830,0.996,0.51,0.263,0.961,0,0.0705
831,0.606,0.778,0.39,0.0303,0,0.0645
832,0.929,0.753,0.47,0.00462,1,0.118
833,0.994,0.484,0.387,0.917,2,0.0315
834,0.994,0.69,0.4270000000000001,0.845,0,0.0406
835,0.996,0.735,0.325,0.911,0,0.0549
836,0.919,0.742,0.805,0.578,0,0.036
837,0.996,0.476,0.149,0.0,0,0.0492
838,0.732,0.76,0.354,5.24e-05,0,0.0711
839,0.982,0.778,0.38,0.431,1,0.038
840,0.996,0.423,0.441,0.914,0,0.0447
841,0.8140000000000001,0.52,0.381,0.0227,0,0.0506
842,0.993,0.595,0.407,0.256,0,0.0654
843,0.996,0.653,0.211,0.862,0,0.066
844,0.0231,0.477,0.446,0.0391,0,0.0402
845,0.996,0.0,0.315,0.956,0,0.0
846,0.765,0.731,0.386,0.126,0,0.0331
847,0.8959999999999999,0.767,0.236,0.0677,0,0.0698
848,0.995,0.484,0.357,0.943,0,0.223
849,0.995,0.402,0.244,0.809,0,0.0503
850,0.993,0.594,0.3289999999999999,0.0,0,0.263
851,0.996,0.618,0.278,0.866,0,0.0628
852,0.996,0.3939999999999999,0.375,0.901,0,0.0437
853,0.995,0.426,0.223,0.913,0,0.0426
854,0.995,0.38,0.4589999999999999,0.911,0,0.3379999999999999
855,0.996,0.313,0.0773,0.959,0,0.052
856,0.966,0.524,0.2689999999999999,0.825,0,0.11
857,0.996,0.4320000000000001,0.264,0.925,0,0.0585
858,0.996,0.742,0.21,0.938,0,0.0801
859,0.996,0.406,0.45,0.97,0,0.25
860,0.996,0.0,0.0829,0.893,0,0.0
861,0.991,0.64,0.298,0.0,0,0.133
862,0.969,0.6779999999999999,0.175,0.00105,36,0.0301
863,0.991,0.531,0.17,0.174,29,0.0771
864,0.992,0.513,0.108,0.932,30,0.0315
865,0.98,0.455,0.0804,0.000317,29,0.04
866,0.939,0.377,0.4970000000000001,0.946,23,0.0332
867,0.982,0.6659999999999999,0.336,0.733,20,0.222
868,0.981,0.68,0.241,0.0,24,0.0634
869,0.935,0.41,0.23,0.888,22,0.0602
870,0.852,0.6890000000000001,0.222,0.924,21,0.127
871,0.915,0.7829999999999999,0.3,0.478,17,0.13
872,0.993,0.906,0.103,0.95,16,0.045
873,0.984,0.5720000000000001,0.449,0.0774,16,0.038
874,0.988,0.473,0.0887,0.0,19,0.0418
875,0.989,0.856,0.1369999999999999,0.948,12,0.0423
876,0.993,0.583,0.288,0.109,11,0.123
877,0.983,0.6709999999999999,0.324,8.340000000000001e-05,9,0.106
878,0.954,0.35,0.213,0.0,14,0.0399
879,0.968,0.731,0.341,0.138,11,0.146
880,0.992,0.631,0.347,0.0136,9,0.0601
881,0.945,0.804,0.217,0.0687,11,0.0602
882,0.897,0.73,0.213,0.0,8,0.0554
883,0.985,0.625,0.223,0.0255,7,0.0577
884,0.985,0.6920000000000001,0.467,0.0965,7,0.0897
885,0.8490000000000001,0.6940000000000001,0.363,0.552,10,0.103
886,0.996,0.618,0.141,0.91,6,0.113
887,0.988,0.5379999999999999,0.3329999999999999,0.158,8,0.0764
888,0.994,0.595,0.257,0.335,6,0.215
889,0.901,0.5579999999999999,0.58,0.915,5,0.121
890,0.988,0.573,0.295,0.000139,5,0.0525
891,0.995,0.7509999999999999,0.282,0.000778,6,0.0697
892,0.995,0.541,0.258,0.614,5,0.0865
893,0.991,0.345,0.127,0.000133,6,0.0372
894,0.995,0.622,0.287,0.163,5,0.153
895,0.97,0.672,0.146,0.0182,3,0.0472
896,0.981,0.573,0.171,0.0641,5,0.0442
897,0.985,0.775,0.285,0.138,5,0.0597
898,0.981,0.721,0.493,0.728,4,0.0354
899,0.993,0.7240000000000001,0.335,0.71,3,0.0411
900,0.992,0.376,0.104,8.15e-06,5,0.0488
901,0.949,0.551,0.3429999999999999,2.44e-05,4,0.118
902,0.996,0.797,0.449,0.895,5,0.0826
903,0.85,0.6679999999999999,0.288,0.25,4,0.0747
904,0.963,0.552,0.266,0.0152,5,0.142
905,0.962,0.568,0.1119999999999999,0.0,9,0.0747
906,0.84,0.7240000000000001,0.324,0.872,5,0.0631
907,0.987,0.594,0.188,0.0,4,0.0406
908,0.956,0.6679999999999999,0.132,4.84e-06,6,0.094
909,0.989,0.759,0.34,0.0721,3,0.0801
910,0.736,0.4639999999999999,0.867,0.5429999999999999,2,0.135
911,0.81,0.526,0.428,0.86,3,0.317
912,0.954,0.7,0.1969999999999999,0.0,5,0.136
913,0.938,0.8009999999999999,0.341,0.15,3,0.0927
914,0.718,0.787,0.502,0.105,3,0.0529
915,0.982,0.435,0.36,0.0105,3,0.206
916,0.995,0.644,0.123,0.858,4,0.3939999999999999
917,0.959,0.934,0.609,0.889,3,0.0636
918,0.975,0.183,0.141,0.833,4,0.0363
919,0.923,0.59,0.249,0.337,3,0.0313
920,0.991,0.255,0.13,0.00114,3,0.0358
921,0.992,0.7759999999999999,0.376,0.0341,4,0.0436
922,0.962,0.6970000000000001,0.429,0.514,4,0.0583
923,0.989,0.597,0.337,0.8420000000000001,3,0.136
924,0.915,0.617,0.435,0.00405,4,0.0466
925,0.958,0.628,0.2269999999999999,0.0,4,0.0824
926,0.846,0.823,0.613,0.8859999999999999,4,0.0674
927,0.996,0.6859999999999999,0.216,0.901,4,0.0959
928,0.995,0.596,0.341,0.0929,3,0.271
929,0.941,0.767,0.69,0.272,3,0.335
930,0.924,0.499,0.0748,0.0139999999999999,3,0.044
931,0.97,0.7959999999999999,0.341,0.0313,3,0.0567
932,0.897,0.5770000000000001,0.478,0.799,2,0.0859
933,0.968,0.517,0.293,0.035,3,0.0416
934,0.921,0.575,0.318,0.735,3,0.1
935,0.991,0.636,0.038,0.0,3,0.0516
936,0.906,0.799,0.409,0.1669999999999999,3,0.0825
937,0.982,0.397,0.165,0.000604,2,0.053
938,0.937,0.848,0.35,0.1169999999999999,4,0.0583
939,0.757,0.5660000000000001,0.642,0.254,3,0.0472
940,0.913,0.693,0.332,0.877,3,0.139
941,0.985,0.481,0.157,1.3e-06,4,0.0684
942,0.983,0.326,0.1169999999999999,6.32e-06,5,0.0446
943,0.955,0.7170000000000001,0.178,0.519,2,0.0607
944,0.991,0.669,0.309,0.0,4,0.0723
945,0.947,0.613,0.127,0.000131,3,0.0793
946,0.927,0.7340000000000001,0.474,0.0762,3,0.256
947,0.973,0.4320000000000001,0.461,0.755,4,0.0533
948,0.974,0.667,0.122,0.1969999999999999,3,0.0441
949,0.922,0.3,0.215,0.0398,3,0.0351
950,0.979,0.7509999999999999,0.3779999999999999,1.42e-06,3,0.462
951,0.964,0.7440000000000001,0.147,0.526,3,0.0595
952,0.99,0.4679999999999999,0.149,2.51e-06,4,0.0516
953,0.978,0.7170000000000001,0.1369999999999999,0.0,0,0.149
954,0.98,0.618,0.214,0.0,0,0.195
955,0.996,0.669,0.22,0.901,0,0.0718
956,0.995,0.535,0.0771,0.902,0,0.067
957,0.996,0.42,0.27,0.878,0,0.13
958,0.987,0.535,0.28,9.5e-05,0,0.186
959,0.991,0.321,0.0307,0.000371,0,0.0521
960,0.995,0.439,0.136,0.93,0,0.042
961,0.976,0.708,0.295,0.00496,0,0.283
962,0.991,0.3429999999999999,0.161,0.878,0,0.0546
963,0.99,0.679,0.4379999999999999,0.0,0,0.075
964,0.989,0.8909999999999999,0.486,0.017,1,0.0741
965,0.994,0.534,0.11,0.934,0,0.0595
966,0.969,0.573,0.414,0.148,1,0.0467
967,0.987,0.469,0.436,0.0276,0,0.446
968,0.314,0.6779999999999999,0.835,0.00441,0,0.264
969,0.975,0.622,0.155,0.0,0,0.173
970,0.994,0.426,0.0828,0.924,0,0.0711
971,0.904,0.617,0.267,0.0,1,0.0392
972,0.996,0.731,0.143,0.966,0,0.0911
973,0.994,0.4539999999999999,0.0956,0.936,0,0.062
974,0.991,0.462,0.0762,0.83,0,0.0608
975,0.989,0.667,0.539,0.893,0,0.0341
976,0.996,0.816,0.111,0.136,1,0.0789
977,0.995,0.514,0.158,0.943,0,0.0488
978,0.995,0.71,0.315,3.46e-06,0,0.2239999999999999
979,0.995,0.503,0.0943,0.946,0,0.0579
980,0.996,0.7290000000000001,0.2339999999999999,0.843,0,0.1009999999999999
981,0.996,0.735,0.371,0.877,0,0.0533
982,0.996,0.716,0.173,0.917,1,0.0546
983,0.845,0.536,0.494,0.00982,2,0.472
984,0.996,0.764,0.141,0.825,0,0.143
985,0.996,0.322,0.45,0.8440000000000001,0,0.39
986,0.826,0.597,0.353,0.35,2,0.166
987,0.995,0.526,0.0719,0.875,0,0.147
988,0.942,0.711,0.635,0.882,1,0.0479
989,0.979,0.326,0.1689999999999999,0.0,0,0.0309
990,0.992,0.32,0.1689999999999999,0.98,0,0.053
991,0.996,0.568,0.156,0.7340000000000001,1,0.317
992,0.984,0.6709999999999999,0.366,0.0,0,0.0618
993,0.992,0.541,0.3779999999999999,0.000102,0,0.0777
994,0.816,0.298,0.0436,0.00729,0,0.193
995,0.996,0.563,0.242,0.912,0,0.147
996,0.967,0.58,0.225,0.0,2,0.319
997,0.996,0.6859999999999999,0.127,0.3720000000000001,2,0.0818
998,0.992,0.5529999999999999,0.0903,0.0,0,0.1009999999999999
999,0.957,0.775,0.235,0.0,2,0.108
1000,0.993,0.4429999999999999,0.265,0.959,0,0.46
1001,0.955,0.654,0.156,0.0,0,0.382
1002,0.969,0.2789999999999999,0.179,0.0684,0,0.0453
